latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
6.67608,-68.32595,334.4,0.5,0.41,2021-12-27,1738,1,nominal,2.0NRT,301.38,12.69,D
6.67919,-68.37768,341.99,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,300.37,8.12,D
6.71857,-68.15829,337.84,0.49,0.41,2021-12-27,1738,1,nominal,2.0NRT,303.08,6.39,D
6.59357,-69.22388,337.4,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,296.09,4.26,D
6.53286,-69.59956,354.26,0.4,0.44,2021-12-27,1738,1,nominal,2.0NRT,299.03,8.14,D
6.53228,-69.60315,333.85,0.4,0.44,2021-12-27,1738,1,nominal,2.0NRT,297.84,3.97,D
7.44751,-63.80265,332.99,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,297.79,2.69,D
7.62814,-62.66472,346.55,0.42,0.37,2021-12-27,1738,1,nominal,2.0NRT,295.71,10.31,D
7.62758,-62.66847,338.38,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,298.02,6.1,D
6.62674,-69.24503,334.4,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,298.1,4.14,D
6.62619,-69.24171,338.01,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,297.45,4.63,D
6.74033,-68.57445,341.39,0.52,0.42,2021-12-27,1738,1,nominal,2.0NRT,300.85,7.64,D
7.45813,-64.02614,337.98,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,298.5,5.05,D
6.74413,-68.57507,348.26,0.52,0.42,2021-12-27,1738,1,nominal,2.0NRT,303.24,7.64,D
7.46197,-64.02316,339.89,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,299.14,4.83,D
6.95822,-67.27493,353.81,0.44,0.39,2021-12-27,1738,1,nominal,2.0NRT,303.39,15.97,D
7.01179,-66.96109,331.46,0.43,0.38,2021-12-27,1738,1,low,2.0NRT,301.9,4.3,D
6.67524,-69.04275,332.02,0.56,0.43,2021-12-27,1738,1,nominal,2.0NRT,297.46,4.18,D
7.48586,-63.90902,331.92,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,297.78,1.9,D
6.67914,-69.0434,341.02,0.56,0.43,2021-12-27,1738,1,nominal,2.0NRT,301.21,26.17,D
6.78627,-68.41162,335.36,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,300.89,2.46,D
7.54666,-63.54757,345.1,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,298.32,3.2,D
6.79298,-68.394,334.46,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,301.34,5.5,D
7.52733,-63.70001,333.94,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,301.51,5.27,D
7.03729,-66.89,338.87,0.43,0.38,2021-12-27,1738,1,nominal,2.0NRT,296.51,2.37,D
7.49354,-63.9709,347.61,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,298.95,5.3,D
7.41868,-64.46725,338.26,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.77,2.22,D
6.85659,-68.07058,332.82,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,299.73,6.03,D
6.85589,-68.07494,338.43,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,304.44,6.03,D
6.80936,-68.36402,345.89,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,302.43,9.41,D
6.80276,-68.4049,332.64,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,299.93,4.95,D
6.80203,-68.40946,347.69,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,302.96,12.08,D
7.5579,-63.56375,330.54,0.39,0.36,2021-12-27,1738,1,low,2.0NRT,301.18,1.85,D
6.86097,-68.0668,334.67,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,300.21,4.68,D
6.86027,-68.07117,332.27,0.49,0.4,2021-12-27,1738,1,low,2.0NRT,302.55,4.02,D
6.80725,-68.40095,354.72,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,301.26,13.91,D
6.80652,-68.4055,347.06,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,304.7,13.91,D
6.81174,-68.397,344.17,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,301.82,9.21,D
6.81695,-68.3885,353.07,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,299.9,8.43,D
7.19545,-66.03491,330.93,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,298.61,2.93,D
7.12885,-66.48599,338.8,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,301.71,4.54,D
7.12827,-66.48972,338.49,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.75,2.94,D
7.13227,-66.48653,348.23,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,304.89,23.79,D
7.01807,-67.23949,345.65,0.44,0.39,2021-12-27,1738,1,nominal,2.0NRT,303.28,12.61,D
6.87067,-68.17197,353.1,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,307.61,13.24,D
7.0216,-67.24004,332.07,0.44,0.39,2021-12-27,1738,1,nominal,2.0NRT,302.03,4.01,D
6.87507,-68.16815,340.31,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,305.15,5.32,D
6.87437,-68.17256,342.64,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,304.67,6.87,D
7.02512,-67.24059,339.74,0.44,0.39,2021-12-27,1738,1,nominal,2.0NRT,302.78,4.01,D
6.87877,-68.16874,334.67,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,302.6,5.32,D
6.88456,-68.1561,331.72,0.49,0.4,2021-12-27,1738,1,low,2.0NRT,302.82,3.97,D
6.88387,-68.16051,330.24,0.49,0.4,2021-12-27,1738,1,low,2.0NRT,303.6,3.97,D
6.76992,-68.87672,331.42,0.54,0.42,2021-12-27,1738,1,nominal,2.0NRT,296.6,4.67,D
6.62256,-69.79366,351.44,0.41,0.45,2021-12-27,1738,1,nominal,2.0NRT,294.75,8.6,D
6.62196,-69.79736,353.18,0.41,0.45,2021-12-27,1738,1,nominal,2.0NRT,298.63,123.54,D
6.62726,-69.79064,367,0.41,0.45,2021-12-27,1738,1,high,2.0NRT,295.79,8.6,D
7.09006,-66.87078,331.18,0.43,0.38,2021-12-27,1738,1,nominal,2.0NRT,300.67,2.61,D
6.89105,-68.13908,342.13,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,301.76,5.41,D
6.88826,-68.15669,349.69,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,304.65,3.97,D
6.62666,-69.79433,330.04,0.41,0.45,2021-12-27,1738,1,nominal,2.0NRT,294.37,8.6,D
6.8989,-68.1133,345.39,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,303.73,6.36,D
6.64142,-69.72883,334.02,0.41,0.45,2021-12-27,1738,1,nominal,2.0NRT,297.58,4.06,D
6.64083,-69.73248,339.93,0.41,0.45,2021-12-27,1738,1,nominal,2.0NRT,297.58,5.81,D
7.21849,-66.08681,341.02,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.51,4.4,D
6.89705,-68.14906,330.91,0.49,0.4,2021-12-27,1738,1,low,2.0NRT,300.91,4.03,D
6.69536,-69.41856,341.98,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,296.8,9,D
6.6948,-69.42206,338.19,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,297.12,9,D
7.27699,-65.75105,334.39,0.39,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.23,3.35,D
6.90721,-68.13263,355.03,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,305.83,5.63,D
6.90651,-68.13702,339.28,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,303.28,5.63,D
7.23585,-66.04123,332.57,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,298.62,6.55,D
7.39874,-64.99881,348.22,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.93,7,D
6.91734,-68.11626,338.01,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,300.96,4.34,D
7.40274,-64.99659,346.45,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,302.01,8.43,D
7.40221,-65.00006,345.96,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,304.72,11.06,D
7.40168,-65.00352,332.64,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,302.19,11.06,D
6.90546,-68.13557,339.28,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,305.49,7.13,D
6.90474,-68.13996,333.15,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,302.22,3.33,D
7.40552,-65.00056,367,0.39,0.36,2021-12-27,1738,1,high,2.0NRT,300.23,11.06,D
6.90987,-68.13177,347.31,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,302.32,7.13,D
6.91642,-68.11483,340.09,0.49,0.4,2021-12-27,1738,1,nominal,2.0NRT,300.02,2.79,D
6.9157,-68.11921,330.67,0.49,0.4,2021-12-27,1738,1,low,2.0NRT,301.59,2.79,D
6.70604,-69.41368,350.65,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,299.02,12.17,D
6.70546,-69.41718,341.35,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,297.45,12.17,D
7.23727,-66.15311,344.15,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.11,8.58,D
7.19002,-66.45383,334.75,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,297.9,3.68,D
7.18887,-66.46114,335.18,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,297.72,2.97,D
6.8993,-68.26627,333.65,0.5,0.41,2021-12-27,1738,1,nominal,2.0NRT,299.18,1.85,D
6.7112,-69.40737,339.81,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,296.68,4.42,D
6.71062,-69.41085,339.82,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,297.56,4.42,D
6.70946,-69.41782,340.26,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,295.56,5.8,D
7.24064,-66.15367,341.68,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,297.64,8.58,D
7.19927,-66.41726,335.06,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,297.85,3.92,D
7.19869,-66.421,331.99,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,297.35,3.92,D
7.19344,-66.45432,331.17,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,297.06,3.68,D
6.71635,-69.40107,332.64,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,295.66,3.7,D
6.71577,-69.40455,337.59,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,297.78,3.7,D
6.72092,-69.39825,337.36,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,296.11,7.38,D
7.39181,-65.22252,334.76,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,296.98,4.82,D
6.87957,-68.45779,351.5,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,306.7,46.06,D
6.72606,-69.39195,331.07,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,295.44,2.28,D
6.8213,-68.83825,348.38,0.54,0.42,2021-12-27,1738,1,nominal,2.0NRT,302.62,8.68,D
6.82051,-68.84306,353.42,0.54,0.42,2021-12-27,1738,1,nominal,2.0NRT,303.39,24.36,D
6.73062,-69.38913,332.76,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,297.33,3.98,D
6.82593,-68.83405,347.72,0.54,0.42,2021-12-27,1738,1,nominal,2.0NRT,301.66,8.68,D
6.82514,-68.83887,348.87,0.54,0.42,2021-12-27,1738,1,nominal,2.0NRT,301.77,8.68,D
6.82436,-68.84368,336.71,0.54,0.42,2021-12-27,1738,1,nominal,2.0NRT,297.51,24.36,D
6.73518,-69.38631,346.8,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,297.15,6.11,D
6.83056,-68.82988,337.69,0.54,0.42,2021-12-27,1738,1,nominal,2.0NRT,300.98,5.24,D
6.83519,-68.82569,345.39,0.54,0.42,2021-12-27,1738,1,nominal,2.0NRT,300.2,5.24,D
7.28511,-66.02348,349.18,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,298.3,5.53,D
6.71239,-69.59959,339.69,0.4,0.44,2021-12-27,1738,1,nominal,2.0NRT,296.8,7.74,D
6.71643,-69.60026,367,0.4,0.44,2021-12-27,1738,1,high,2.0NRT,298.29,7.74,D
7.71803,-63.19316,334.43,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,299.73,2.18,D
7.28903,-66.02042,340.61,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,299.9,5.53,D
7.21779,-66.47729,331.67,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.21,4.14,D
7.21721,-66.481,333.08,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,299.63,3.07,D
7.07106,-67.40755,333.38,0.45,0.39,2021-12-27,1738,1,nominal,2.0NRT,302.43,2.95,D
7.07042,-67.41159,334.83,0.45,0.39,2021-12-27,1738,1,low,2.0NRT,305.79,2.95,D
7.29239,-66.02095,340.81,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,299.43,5.5,D
7.67517,-63.52751,333.42,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,299.96,3.13,D
7.03681,-67.69204,344.36,0.46,0.39,2021-12-27,1738,1,nominal,2.0NRT,302.39,6.7,D
7.65276,-63.72312,345.57,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,299.25,10.16,D
7.65223,-63.72665,354.61,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,303.48,10.16,D
7.6517,-63.73019,333.05,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.49,9.57,D
7.65609,-63.72362,341.5,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,299.74,4.84,D
7.65556,-63.72715,351.43,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,302.85,4.84,D
7.65503,-63.73069,330.07,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.83,2.84,D
7.25499,-66.35068,330.58,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,298.49,3.12,D
7.25327,-66.36172,342.7,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,299.85,7.08,D
6.93044,-68.4052,347.52,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,305.26,10.61,D
6.87596,-68.74412,334.09,0.53,0.42,2021-12-27,1738,1,nominal,2.0NRT,301.01,5.43,D
6.94791,-68.32005,332.19,0.5,0.41,2021-12-27,1738,1,nominal,2.0NRT,302.1,3.41,D
6.94719,-68.32453,333.98,0.5,0.41,2021-12-27,1738,1,nominal,2.0NRT,300.85,3.41,D
6.93743,-68.45773,336.5,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,300.12,6.36,D
6.94119,-68.45834,345.33,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,301.34,6.36,D
7.53317,-64.67292,339.21,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.5,4.62,D
6.81203,-69.29024,343.2,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,297.54,12.76,D
7.75633,-63.21363,334.68,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,298.35,4.64,D
6.81681,-69.28575,334.82,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,297.49,6.39,D
6.81599,-69.29089,341.05,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,294.77,12.76,D
6.82241,-69.27616,339.18,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,297.17,9.38,D
6.82077,-69.2864,344.03,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,295.61,6.3,D
7.13955,-67.2951,331.31,0.44,0.39,2021-12-27,1738,1,low,2.0NRT,302.41,6.21,D
6.82718,-69.27171,354.71,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,299.44,9.38,D
6.82636,-69.27681,332.73,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,297.55,9.38,D
7.61141,-64.24564,330.12,0.39,0.36,2021-12-27,1738,1,low,2.0NRT,300.17,2.65,D
6.92172,-68.70298,334.89,0.53,0.42,2021-12-27,1738,1,nominal,2.0NRT,298.02,4.29,D
6.83277,-69.26213,335.62,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,298.98,5.4,D
6.83195,-69.26723,344.39,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,298.78,5.4,D
6.83114,-69.27235,330.96,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,297.12,4.68,D
7.77265,-63.21971,333.21,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,299.56,1.85,D
6.82594,-69.27351,351.25,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,298.83,10.07,D
6.8316,-69.26396,332.96,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,298.52,5.6,D
6.83075,-69.26905,349.27,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,298.05,10.07,D
6.8299,-69.27415,334.67,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,296.75,10.07,D
7.57774,-64.60581,343.28,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,303.95,4.75,D
7.59709,-64.54505,339.19,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,299.24,8.76,D
7.47689,-65.33235,337.07,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.24,8.4,D
7.08748,-67.82349,352.82,0.47,0.4,2021-12-27,1738,1,nominal,2.0NRT,300.78,6.3,D
7.0868,-67.82771,345.84,0.47,0.4,2021-12-27,1738,1,nominal,2.0NRT,300.97,6.3,D
7.37892,-66.03104,347.59,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.75,5.49,D
7.39848,-65.92748,332.66,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,299.99,3.41,D
7.39349,-66.00385,334.48,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.14,2.91,D
7.47263,-65.51453,334.16,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,296.33,5.26,D
7.47209,-65.51805,335.3,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,299.05,3.53,D
6.85861,-69.37121,351.33,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,298.6,6.27,D
6.89519,-69.22223,346.14,0.57,0.43,2021-12-27,1738,1,nominal,2.0NRT,297.55,10.29,D
7.5294,-65.23335,348.51,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,301.55,6.52,D
6.89995,-69.21782,345.72,0.56,0.43,2021-12-27,1738,1,nominal,2.0NRT,301.9,51.94,D
7.85125,-63.12011,346.12,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.84,7.24,D
7.8507,-63.12378,331.71,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,296.06,1.56,D
7.19656,-67.39362,333.27,0.45,0.39,2021-12-27,1738,1,nominal,2.0NRT,299.26,2.3,D
7.17864,-67.50684,341.67,0.45,0.39,2021-12-27,1738,1,nominal,2.0NRT,301.77,21.04,D
6.90389,-69.21844,338.5,0.56,0.43,2021-12-27,1738,1,nominal,2.0NRT,296.66,51.94,D
7.42704,-65.96493,333.24,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,298.35,4.77,D
7.63042,-64.74835,336.5,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,304.97,4.54,D
7.73023,-64.17869,330.63,0.39,0.36,2021-12-27,1738,1,low,2.0NRT,302.07,3.32,D
7.48794,-65.76987,334.36,0.39,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.27,5.79,D
7.73353,-64.17919,338.89,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,305.1,3.32,D
7.49183,-65.76685,339.6,0.39,0.37,2021-12-27,1738,1,nominal,2.0NRT,302.08,5.79,D
7.49128,-65.7704,351.95,0.39,0.37,2021-12-27,1738,1,nominal,2.0NRT,301.27,5.79,D
6.91737,-69.43766,342.29,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,297.39,6.57,D
6.91681,-69.44115,340.55,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,296.55,3.76,D
7.73684,-64.17969,330.55,0.39,0.36,2021-12-27,1738,1,low,2.0NRT,300.59,2.66,D
7.73632,-64.18317,334.8,0.39,0.36,2021-12-27,1738,1,low,2.0NRT,305.8,2.66,D
7.64656,-64.7756,330.65,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,299.87,2.18,D
7.64603,-64.77906,333.48,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,301.04,2.18,D
6.97183,-69.12132,334.6,0.56,0.43,2021-12-27,1738,1,nominal,2.0NRT,298.88,7.57,D
6.97103,-69.12631,347.79,0.56,0.43,2021-12-27,1738,1,nominal,2.0NRT,299.88,12.48,D
7.6828,-64.58421,337.12,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,301.26,4.5,D
7.53431,-65.57566,336.43,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,297.7,3.47,D
7.44369,-66.17902,337.29,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,302.1,4.51,D
6.91498,-69.43874,348.08,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,297.27,8.04,D
7.52677,-65.66832,333.32,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,301.4,2.58,D
7.4236,-66.329,331.84,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,298.53,4.25,D
6.97139,-69.1247,353.07,0.56,0.43,2021-12-27,1738,1,nominal,2.0NRT,299.85,14.59,D
7.5301,-65.66883,334.11,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,302.45,5.71,D
6.86397,-69.79271,341.88,0.41,0.45,2021-12-27,1738,1,nominal,2.0NRT,293.93,4.76,D
6.86806,-69.79338,342.15,0.41,0.45,2021-12-27,1738,1,nominal,2.0NRT,291.09,4.76,D
6.86744,-69.79704,339.96,0.41,0.45,2021-12-27,1738,1,nominal,2.0NRT,294.32,4.76,D
6.87153,-69.79771,346.66,0.41,0.45,2021-12-27,1738,1,nominal,2.0NRT,294.51,4.79,D
7.69804,-64.63963,331.37,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.55,4.32,D
7.58133,-65.40334,334.07,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,298.05,3.84,D
7.43945,-66.31648,334.58,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,301.45,2.62,D
7.58519,-65.40037,334.24,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,295.03,2.42,D
7.94306,-63.04504,330.99,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,298.33,2.5,D
7.23306,-67.77771,333.03,0.47,0.39,2021-12-27,1738,1,nominal,2.0NRT,300.84,3.21,D
7.62897,-65.31419,333.17,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.57,2.21,D
7.50724,-66.14817,333.56,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.4,4.09,D
6.97714,-69.48466,340.46,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,296.57,5.24,D
6.97657,-69.48816,340.36,0.39,0.44,2021-12-27,1738,1,nominal,2.0NRT,296.21,5.54,D
7.12754,-68.65111,340.9,0.52,0.41,2021-12-27,1738,1,nominal,2.0NRT,295.57,4.09,D
7.62279,-65.53178,343.82,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,301.84,6.22,D
7.13438,-68.657,331.17,0.52,0.42,2021-12-27,1738,1,nominal,2.0NRT,299.81,5.09,D
7.69174,-65.103,331.61,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,301.46,2.72,D
7.63482,-65.4977,346.94,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.85,2.54,D
7.20112,-68.28507,336.42,0.5,0.41,2021-12-27,1738,1,nominal,2.0NRT,300.83,2.29,D
7.85747,-64.0995,345.42,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,296.33,6.69,D
7.86425,-64.1009,349.76,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,299.52,7.18,D
7.84963,-64.26605,335.01,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,298.27,4.42,D
7.84911,-64.26952,332.37,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,299.74,6.12,D
7.13136,-68.88715,348.04,0.54,0.42,2021-12-27,1738,1,nominal,2.0NRT,299.16,25.92,D
7.81659,-64.61919,342.43,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,304.73,4.09,D
7.84016,-64.68653,341.96,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,306.51,4.71,D
7.84347,-64.68703,331.17,0.38,0.36,2021-12-27,1738,1,low,2.0NRT,305.98,2.7,D
8.08891,-63.0742,346.19,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,301.31,7.62,D
7.99608,-63.69685,337.65,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,297.07,2.25,D
7.88886,-64.43186,348.72,0.38,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.17,8.16,D
8.10685,-63.04687,339.09,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,299.91,4.55,D
8.10247,-63.07626,333.9,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,299.55,3.57,D
7.7755,-65.24437,334.95,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,303.54,6.09,D
7.77497,-65.24786,348.52,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,308.57,6.09,D
7.77828,-65.24837,339.38,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,305.01,5.65,D
7.78159,-65.24887,336.49,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,303.67,5.65,D
7.27093,-68.5302,334.39,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,298.72,7.62,D
7.2702,-68.53479,333.34,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,298.56,5.63,D
8.11923,-63.0337,333.08,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,299.67,3.23,D
7.27468,-68.53082,354.92,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,303.32,21.75,D
7.27396,-68.53539,339.62,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,305.66,34.44,D
8.12317,-63.03051,332.15,0.41,0.37,2021-12-27,1738,1,nominal,2.0NRT,300.29,3.23,D
8.06146,-63.50351,332.34,0.4,0.37,2021-12-27,1738,1,nominal,2.0NRT,298.62,2.37,D
7.27553,-68.52934,350.45,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,301.12,9.82,D
7.27477,-68.53391,353.63,0.51,0.41,2021-12-27,1738,1,nominal,2.0NRT,304.92,34.01,D
8.03007,-63.73882,334.76,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,299.05,5.07,D
8.0334,-63.73932,337.27,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,298.66,4.01,D
7.76789,-65.55872,355.75,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,306.83,12.32,D
7.76735,-65.56223,330.38,0.39,0.36,2021-12-27,1738,1,low,2.0NRT,304.14,12.32,D
7.75997,-65.69811,349.54,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,302.36,9.15,D
7.75943,-65.70165,335.1,0.39,0.36,2021-12-27,1738,1,nominal,2.0NRT,300.55,3.3,D
