latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-27.90151,-58.32221,339.59,1.01,1.01,2021-12-27,1749,A,86,6.1NRT,313.35,24.99,D
-28.46778,-62.83313,326.63,1.33,1.14,2021-12-27,1749,A,48,6.1NRT,311.73,10.88,D
-27.67699,-57.21318,321.66,1.08,1.04,2021-12-27,1749,A,34,6.1NRT,309.24,9.21,D
-28.16081,-60.54943,327.82,1.05,1.02,2021-12-27,1749,A,60,6.1NRT,315.44,6.58,D
-28.12078,-60.82109,333.37,1.07,1.03,2021-12-27,1749,A,69,6.1NRT,317.92,12.42,D
-28.15106,-61.39101,333.23,1.12,1.06,2021-12-27,1749,A,76,6.1NRT,319.03,14.5,D
-28.07416,-61.43341,327.24,1.12,1.06,2021-12-27,1749,A,39,6.1NRT,313.86,7.19,D
-27.40229,-57.00889,324.2,1.1,1.05,2021-12-27,1749,A,62,6.1NRT,310.35,10.8,D
-27.40889,-57.50786,334.76,1.06,1.03,2021-12-27,1749,A,0,6.1NRT,307.52,26.44,D
-27.41055,-57.51855,361.67,1.06,1.03,2021-12-27,1749,A,0,6.1NRT,314.69,86.64,D
-27.41222,-57.52923,337.75,1.06,1.03,2021-12-27,1749,A,0,6.1NRT,315.45,31.49,D
-27.67003,-59.25665,324.03,1,1,2021-12-27,1749,A,61,6.1NRT,311.2,8.41,D
-27.67147,-59.26678,323.5,1,1,2021-12-27,1749,A,62,6.1NRT,312.12,8.01,D
-27.91321,-61.53027,341.42,1.13,1.06,2021-12-27,1749,A,87,6.1NRT,315.91,32.45,D
-27.25964,-57.02752,324.27,1.11,1.05,2021-12-27,1749,A,42,6.1NRT,312.27,11.31,D
9.36766,-64.52187,332.47,1.23,1.1,2021-12-27,1800,A,84,6.1NRT,303.51,32.18,D
9.18608,-65.98331,326.86,1.05,1.02,2021-12-27,1800,A,52,6.1NRT,303.86,14.6,D
9.09257,-66.96976,317.04,1,1,2021-12-27,1800,A,19,6.1NRT,298.18,6.62,D
9.55633,-63.62929,327.12,1.4,1.17,2021-12-27,1800,A,80,6.1NRT,298.02,28.1,D
9.09371,-67.15386,324.82,1,1,2021-12-27,1800,A,69,6.1NRT,304.11,12.51,D
8.72678,-69.64796,319.45,1.16,1.07,2021-12-27,1800,A,68,6.1NRT,294.58,11.96,D
8.72391,-69.92922,318.35,1.2,1.09,2021-12-27,1800,A,71,6.1NRT,294.52,10.79,D
8.91564,-68.81839,320.01,1.07,1.03,2021-12-27,1800,A,71,6.1NRT,298.18,11.63,D
8.94312,-68.95042,321.64,1.08,1.04,2021-12-27,1800,A,74,6.1NRT,299.17,12.2,D
9.72459,-63.46231,320.25,1.45,1.19,2021-12-27,1800,A,69,6.1NRT,297.32,20.28,D
9.25654,-66.98208,332.18,1,1,2021-12-27,1800,A,79,6.1NRT,304.63,22.63,D
9.3004,-67.18737,354.18,1,1,2021-12-27,1800,A,97,6.1NRT,302.3,60.18,D
9.29911,-67.19637,348.45,1,1,2021-12-27,1800,A,94,6.1NRT,301.58,48.21,D
9.30934,-67.18869,332.62,1,1,2021-12-27,1800,A,83,6.1NRT,299.81,20.17,D
9.08973,-68.70452,322.56,1.05,1.02,2021-12-27,1800,A,74,6.1NRT,302.42,10.61,D
9.10441,-68.6681,318.92,1.05,1.02,2021-12-27,1800,A,54,6.1NRT,299.52,7.91,D
9.28851,-67.46124,328.14,1,1,2021-12-27,1800,A,59,6.1NRT,298.49,15.26,D
9.28721,-67.47024,326.87,1,1,2021-12-27,1800,A,44,6.1NRT,299.75,13.69,D
9.31579,-67.47192,328.58,1,1,2021-12-27,1800,A,55,6.1NRT,303.6,12.03,D
9.19569,-68.79099,321.8,1.06,1.03,2021-12-27,1800,A,61,6.1NRT,300.43,11.17,D
9.46133,-67.03007,326.33,1,1,2021-12-27,1800,A,72,6.1NRT,302.31,13.16,D
9.22036,-68.68824,321.84,1.05,1.02,2021-12-27,1800,A,46,6.1NRT,303.06,11.4,D
9.12459,-69.32716,318.22,1.11,1.05,2021-12-27,1800,A,67,6.1NRT,287.06,10.32,D
9.12309,-69.33714,319.61,1.11,1.05,2021-12-27,1800,A,68,6.1NRT,289.91,11.96,D
9.31077,-68.7666,324.86,1.05,1.03,2021-12-27,1800,A,76,6.1NRT,299.95,15.11,D
9.26064,-69.29366,317.39,1.1,1.05,2021-12-27,1800,A,40,6.1NRT,296.24,8.3,D
9.50937,-67.66016,319.9,1,1,2021-12-27,1800,A,46,6.1NRT,297.19,8.87,D
9.62014,-67.07859,334.71,1,1,2021-12-27,1800,A,85,6.1NRT,302.16,27.55,D
9.31546,-69.18105,324.14,1.09,1.04,2021-12-27,1800,A,61,6.1NRT,300.05,14.49,D
10.05571,-64.86718,339.55,1.2,1.09,2021-12-27,1800,A,90,6.1NRT,304.35,42.24,D
10.05426,-64.87789,328.08,1.19,1.09,2021-12-27,1800,A,72,6.1NRT,301.82,22.2,D
10.05281,-64.88863,324.07,1.19,1.09,2021-12-27,1800,A,71,6.1NRT,297.97,18.07,D
9.76695,-67.02012,323.24,1.01,1,2021-12-27,1800,A,54,6.1NRT,303.14,10.34,D
9.71675,-67.372,325.83,1,1,2021-12-27,1800,A,69,6.1NRT,302.11,13.86,D
9.71546,-67.381,323.17,1,1,2021-12-27,1800,A,50,6.1NRT,299.76,10.44,D
10.07666,-64.85889,320.66,1.2,1.09,2021-12-27,1800,A,46,6.1NRT,300.07,9.5,D
9.47987,-69.05903,321.02,1.08,1.04,2021-12-27,1800,A,57,6.1NRT,302.37,8.6,D
9.81993,-67.03352,317.93,1.01,1,2021-12-27,1800,A,0,6.1NRT,300.78,6.31,D
9.67952,-68.07333,323.91,1.01,1.01,2021-12-27,1800,A,75,6.1NRT,300.11,13.73,D
9.67819,-68.08244,318.19,1.01,1.01,2021-12-27,1800,A,44,6.1NRT,299.86,7.71,D
9.50129,-69.3378,315.92,1.1,1.05,2021-12-27,1800,A,40,6.1NRT,296.34,7.67,D
10.21094,-64.61453,322.41,1.24,1.11,2021-12-27,1800,A,21,6.1NRT,303.32,12.67,D
10.00545,-67.59837,313.43,1,1,2021-12-27,1800,A,54,6.1NRT,294.6,7.56,D
10.1884,-67.35249,319.81,1,1,2021-12-27,1800,A,54,6.1NRT,297.68,10.25,D
10.14637,-68.28587,320.86,1.02,1.01,2021-12-27,1800,A,59,6.1NRT,298.93,12.27,D
10.17231,-68.23377,316.56,1.01,1.01,2021-12-27,1800,A,61,6.1NRT,294.68,9.75,D
10.19559,-69.26641,321.58,1.08,1.04,2021-12-27,1800,A,68,6.1NRT,301.17,11.27,D
10.48248,-68.1225,326.13,1.01,1,2021-12-27,1800,A,0,6.1NRT,298.17,18.23,D
9.84518,-73.54256,322.69,2.06,1.4,2021-12-27,1800,A,75,6.1NRT,302.77,31.76,D
9.84223,-73.56107,325.75,2.07,1.4,2021-12-27,1800,A,78,6.1NRT,301.74,41.22,D
9.83476,-73.54782,327.29,2.06,1.4,2021-12-27,1800,A,80,6.1NRT,301.47,46.94,D
10.65353,-72.98721,315.38,1.8,1.32,2021-12-27,1800,A,64,6.1NRT,299.82,12.61,D
-27.73594,-62.81295,338.91,1.3,1.13,2021-12-27,1749,A,84,6.1NRT,311.72,40.12,D
-27.73748,-62.82616,337.67,1.3,1.13,2021-12-27,1749,A,83,6.1NRT,310.88,37.19,D
-26.50214,-55.78246,339.39,1.29,1.13,2021-12-27,1749,A,85,6.1NRT,314.4,41.09,D
-26.78658,-57.59781,330.19,1.07,1.03,2021-12-27,1749,A,33,6.1NRT,314.71,14.98,D
-26.75879,-57.60329,328.64,1.07,1.03,2021-12-27,1749,A,34,6.1NRT,311.88,14.99,D
-26.12168,-54.51109,373.63,1.57,1.23,2021-12-27,1749,A,100,6.1NRT,313.41,218.63,D
-26.12451,-54.52656,342.17,1.56,1.23,2021-12-27,1749,A,88,6.1NRT,314.12,59.73,D
-26.11852,-54.50257,341.31,1.57,1.23,2021-12-27,1749,A,87,6.1NRT,309.57,60.57,D
-26.12124,-54.51803,361.22,1.57,1.23,2021-12-27,1749,A,100,6.1NRT,315,143.91,D
-26.69005,-58.53879,331.05,1.02,1.01,2021-12-27,1749,A,77,6.1NRT,312.65,13.98,D
-26.47571,-57.2523,327.22,1.1,1.05,2021-12-27,1749,A,37,6.1NRT,314.23,17.69,D
-25.94743,-54.31675,360.51,1.62,1.25,2021-12-27,1749,A,100,6.1NRT,311.98,145.57,D
-26.40279,-56.97875,340.46,1.13,1.06,2021-12-27,1749,A,83,6.1NRT,312.09,30.29,D
-26.40461,-56.99006,329.47,1.13,1.06,2021-12-27,1749,A,31,6.1NRT,312.29,12.4,D
-26.3819,-56.97129,331.1,1.14,1.06,2021-12-27,1749,A,40,6.1NRT,314.47,15.59,D
-25.5427,-52.79199,330.19,2.1,1.41,2021-12-27,1749,A,52,6.1NRT,308.58,44.82,D
-25.53021,-52.79534,333.19,2.1,1.41,2021-12-27,1749,A,80,6.1NRT,308.3,53.83,D
-26.39624,-57.76497,334.03,1.06,1.03,2021-12-27,1749,A,78,6.1NRT,311.08,21.3,D
-25.53315,-52.9436,331.79,2.05,1.39,2021-12-27,1749,A,68,6.1NRT,307.6,48.78,D
-25.53151,-52.80012,328.95,2.1,1.41,2021-12-27,1749,A,74,6.1NRT,309.12,36.35,D
-25.53346,-52.94855,333.23,2.05,1.39,2021-12-27,1749,A,60,6.1NRT,308.41,56.26,D
-26.15073,-56.62518,326.95,1.19,1.08,2021-12-27,1749,A,57,6.1NRT,311.92,12.05,D
-26.45641,-58.7567,329.42,1.01,1,2021-12-27,1749,A,71,6.1NRT,312.22,10.37,D
-26.43502,-58.73624,327.87,1.01,1.01,2021-12-27,1749,A,65,6.1NRT,315.84,8.95,D
-26.22792,-57.50098,328.03,1.09,1.04,2021-12-27,1749,A,65,6.1NRT,310.5,17.29,D
-26.22962,-57.51181,326.14,1.09,1.04,2021-12-27,1749,A,58,6.1NRT,309.77,14.78,D
-26.21858,-57.50283,357.04,1.09,1.04,2021-12-27,1749,A,98,6.1NRT,309.01,74.56,D
-26.22028,-57.51366,362.3,1.09,1.04,2021-12-27,1749,A,100,6.1NRT,311.96,90.22,D
-26.31228,-58.10693,323.59,1.04,1.02,2021-12-27,1749,A,32,6.1NRT,312.31,7.31,D
-26.32731,-58.39058,334.39,1.03,1.01,2021-12-27,1749,A,79,6.1NRT,321.11,14.74,D
-26.02269,-56.53572,339.67,1.2,1.09,2021-12-27,1749,A,70,6.1NRT,325.7,30.42,D
-26.30886,-58.3308,335.29,1.03,1.01,2021-12-27,1749,A,65,6.1NRT,321.3,16.93,D
-26.28024,-58.43672,332.42,1.02,1.01,2021-12-27,1749,A,76,6.1NRT,310.87,15.68,D
-27.17674,-65.50063,320.22,1.89,1.34,2021-12-27,1749,A,47,6.1NRT,301.18,21.83,D
-26.27115,-58.43844,359.36,1.02,1.01,2021-12-27,1749,A,99,6.1NRT,311.77,71.81,D
-26.23787,-58.46574,324.82,1.02,1.01,2021-12-27,1749,A,56,6.1NRT,311.92,10.16,D
-26.2017,-58.46874,332.76,1.02,1.01,2021-12-27,1749,A,41,6.1NRT,316.88,14.49,D
-26.20323,-58.47895,333.79,1.02,1.01,2021-12-27,1749,A,39,6.1NRT,314.75,15.33,D
-26.16028,-58.31851,337.59,1.03,1.01,2021-12-27,1749,A,56,6.1NRT,317.08,20.75,D
-26.05995,-57.78955,334.53,1.07,1.03,2021-12-27,1749,A,77,6.1NRT,315.01,17.49,D
-25.9966,-57.57006,341.5,1.09,1.04,2021-12-27,1749,A,61,6.1NRT,322.61,30.79,D
-25.99832,-57.58086,342.06,1.09,1.04,2021-12-27,1749,A,74,6.1NRT,324.51,30.42,D
-26.10838,-58.28602,330.85,1.03,1.02,2021-12-27,1749,A,26,6.1NRT,313.47,10.49,D
-25.98898,-57.5827,359.16,1.09,1.04,2021-12-27,1749,A,97,6.1NRT,326.68,68.79,D
-26.01618,-57.75423,341.87,1.07,1.03,2021-12-27,1749,A,86,6.1NRT,317.08,31.3,D
-26.01786,-57.76487,340.07,1.07,1.03,2021-12-27,1749,A,75,6.1NRT,317.6,25.57,D
-26.01954,-57.77551,339.75,1.07,1.03,2021-12-27,1749,A,84,6.1NRT,318.02,25.2,D
-25.9834,-57.57841,337.59,1.09,1.04,2021-12-27,1749,A,68,6.1NRT,318.14,24.42,D
-26.01172,-57.76085,346.18,1.07,1.03,2021-12-27,1749,A,90,6.1NRT,317.32,41.9,D
-26.01501,-57.78215,338.78,1.07,1.03,2021-12-27,1749,A,79,6.1NRT,316.99,24.28,D
-25.55942,-55.25563,345.26,1.44,1.19,2021-12-27,1749,A,89,6.1NRT,314.97,60.78,D
-25.51797,-55.14561,340.81,1.46,1.2,2021-12-27,1749,A,85,6.1NRT,313.88,46.41,D
-25.52052,-55.16003,344.25,1.46,1.19,2021-12-27,1749,A,89,6.1NRT,316.89,55.45,D
-25.50428,-55.19347,332.04,1.46,1.19,2021-12-27,1749,A,65,6.1NRT,319.07,23.36,D
-25.91039,-57.60389,327.6,1.09,1.04,2021-12-27,1749,A,42,6.1NRT,315.12,7.87,D
-25.91211,-57.61467,329.42,1.09,1.04,2021-12-27,1749,A,55,6.1NRT,315.82,10.28,D
-25.94085,-57.79657,326.05,1.07,1.03,2021-12-27,1749,A,44,6.1NRT,314.29,8.09,D
-25.80293,-57.08517,345.23,1.14,1.06,2021-12-27,1749,A,89,6.1NRT,319.06,39.3,D
-25.9172,-57.8733,328.35,1.06,1.03,2021-12-27,1749,A,0,6.1NRT,314.48,13.6,D
-25.85863,-57.62064,340.18,1.09,1.04,2021-12-27,1749,A,84,6.1NRT,317.48,27.06,D
-25.86032,-57.63141,351.77,1.09,1.04,2021-12-27,1749,A,94,6.1NRT,318.12,52.31,D
-25.8712,-57.76187,324.9,1.07,1.03,2021-12-27,1749,A,36,6.1NRT,311.87,8.09,D
-25.81711,-57.75614,339.11,1.08,1.04,2021-12-27,1749,A,83,6.1NRT,318.09,26.44,D
-25.96035,-58.94762,334.89,1.01,1,2021-12-27,1749,A,79,6.1NRT,316.06,20.68,D
-25.6611,-57.20061,343.53,1.13,1.06,2021-12-27,1749,A,87,6.1NRT,316.92,36.41,D
-26.39398,-62.44632,333.42,1.2,1.09,2021-12-27,1749,A,62,6.1NRT,306.94,17.56,D
-26.39544,-62.45837,401.21,1.2,1.09,2021-12-27,1749,A,100,6.1NRT,315.19,318.02,D
-26.39689,-62.47044,341.99,1.2,1.09,2021-12-27,1749,A,87,6.1NRT,309.93,38.76,D
-26.39312,-62.45303,365.74,1.2,1.09,2021-12-27,1749,A,100,6.1NRT,308.91,110.5,D
-26.39464,-62.46508,368.84,1.2,1.09,2021-12-27,1749,A,100,6.1NRT,314.7,125.81,D
-26.40744,-62.81408,359.95,1.25,1.11,2021-12-27,1749,A,99,6.1NRT,313.82,87.74,D
-26.40898,-62.82666,347.22,1.25,1.11,2021-12-27,1749,A,91,6.1NRT,313.93,46.07,D
-25.65197,-57.78379,344.14,1.08,1.04,2021-12-27,1749,A,88,6.1NRT,316.43,36.08,D
-25.78364,-58.63453,339.15,1.02,1.01,2021-12-27,1749,A,84,6.1NRT,322.49,24.29,D
-25.64607,-57.77962,344.25,1.08,1.04,2021-12-27,1749,A,77,6.1NRT,318.03,35.5,D
-25.64773,-57.79031,332.23,1.08,1.04,2021-12-27,1749,A,55,6.1NRT,318.88,14.36,D
-25.77574,-58.63131,331.1,1.02,1.01,2021-12-27,1749,A,73,6.1NRT,319.51,11.64,D
-25.71484,-58.47519,336.52,1.03,1.01,2021-12-27,1749,A,53,6.1NRT,318.94,15.96,D
-25.72102,-58.51603,351.89,1.03,1.01,2021-12-27,1749,A,95,6.1NRT,320.01,43.55,D
-25.70572,-58.4769,354.07,1.03,1.01,2021-12-27,1749,A,92,6.1NRT,316.99,50.02,D
-25.70727,-58.48712,349.37,1.03,1.01,2021-12-27,1749,A,43,6.1NRT,326.15,37.05,D
-25.67156,-58.31443,344.88,1.04,1.02,2021-12-27,1749,A,89,6.1NRT,321.69,36.76,D
-25.66241,-58.31616,348.61,1.04,1.02,2021-12-27,1749,A,92,6.1NRT,323.08,45.78,D
-25.664,-58.32647,329.63,1.04,1.02,2021-12-27,1749,A,55,6.1NRT,315.84,12.13,D
-25.65326,-58.31789,336.52,1.04,1.02,2021-12-27,1749,A,72,6.1NRT,314.71,22.69,D
-25.5293,-57.68738,334.3,1.09,1.04,2021-12-27,1749,A,66,6.1NRT,314.87,19.51,D
-25.53098,-57.69815,348.8,1.09,1.04,2021-12-27,1749,A,92,6.1NRT,321.01,47.83,D
-25.51996,-57.68921,328.96,1.09,1.04,2021-12-27,1749,A,25,6.1NRT,315.5,10.71,D
-25.52165,-57.69998,337.29,1.09,1.04,2021-12-27,1749,A,76,6.1NRT,317.22,23.03,D
-25.09159,-55.16415,330.55,1.49,1.2,2021-12-27,1749,A,49,6.1NRT,313.85,20.53,D
-25.48845,-57.55016,336.95,1.1,1.05,2021-12-27,1749,A,69,6.1NRT,314.23,21.72,D
-25.63477,-58.49683,339.79,1.03,1.01,2021-12-27,1749,A,75,6.1NRT,318.06,27.6,D
-25.59124,-58.27253,340.73,1.04,1.02,2021-12-27,1749,A,85,6.1NRT,315.19,25.41,D
-25.59282,-58.28287,336.69,1.04,1.02,2021-12-27,1749,A,81,6.1NRT,317.38,17.78,D
-25.57291,-58.27601,362.23,1.04,1.02,2021-12-27,1749,A,100,6.1NRT,317.94,76.6,D
-25.5745,-58.28635,359.28,1.04,1.02,2021-12-27,1749,A,99,6.1NRT,322.2,68.6,D
-25.45433,-57.57927,339.43,1.1,1.05,2021-12-27,1749,A,27,6.1NRT,317.34,23.08,D
-25.56533,-58.28809,336.31,1.04,1.02,2021-12-27,1749,A,79,6.1NRT,313.05,20.81,D
-25.44494,-57.5811,348.52,1.1,1.05,2021-12-27,1749,A,69,6.1NRT,315.32,42.26,D
-25.43729,-57.59381,332.62,1.1,1.05,2021-12-27,1749,A,33,6.1NRT,316.07,13.11,D
-25.54545,-58.69686,344.28,1.02,1.01,2021-12-27,1749,A,89,6.1NRT,314.61,35.89,D
-25.54697,-58.70698,369.3,1.02,1.01,2021-12-27,1749,A,100,6.1NRT,316.34,101.04,D
-25.37674,-57.66716,337.04,1.09,1.04,2021-12-27,1749,A,61,6.1NRT,317.64,23.3,D
-25.5379,-58.70866,326.88,1.02,1.01,2021-12-27,1749,A,64,6.1NRT,312.35,9.98,D
-25.45854,-58.25016,329.37,1.05,1.02,2021-12-27,1749,A,45,6.1NRT,313.5,11.41,D
-25.37853,-57.7998,342.55,1.08,1.04,2021-12-27,1749,A,87,6.1NRT,317.45,26.96,D
-25.38022,-57.81048,349.21,1.08,1.04,2021-12-27,1749,A,92,6.1NRT,322.69,42.01,D
-25.3716,-57.79665,333.7,1.08,1.04,2021-12-27,1749,A,56,6.1NRT,318.72,12.76,D
-25.37326,-57.80735,350.2,1.08,1.04,2021-12-27,1749,A,93,6.1NRT,320.14,46.25,D
-25.45869,-58.42637,331.7,1.04,1.02,2021-12-27,1749,A,54,6.1NRT,314.43,14.81,D
-25.47107,-58.50827,327.82,1.03,1.01,2021-12-27,1749,A,36,6.1NRT,310.18,12.2,D
-25.47262,-58.51849,334.16,1.03,1.01,2021-12-27,1749,A,78,6.1NRT,311.49,20.47,D
-25.41968,-58.23206,335.65,1.05,1.02,2021-12-27,1749,A,48,6.1NRT,318.87,12.91,D
-25.44955,-58.42809,332.47,1.04,1.02,2021-12-27,1749,A,62,6.1NRT,319.32,16.16,D
-25.43573,-58.39901,363.86,1.04,1.02,2021-12-27,1749,A,100,6.1NRT,319.14,84.11,D
-25.38043,-58.10009,347.51,1.06,1.03,2021-12-27,1749,A,82,6.1NRT,321.07,35.14,D
-25.36307,-58.04943,356.52,1.06,1.03,2021-12-27,1749,A,98,6.1NRT,318.03,64.63,D
-25.3712,-58.10185,388.41,1.06,1.03,2021-12-27,1749,A,100,6.1NRT,323.19,181.02,D
-25.40958,-58.35101,361.6,1.04,1.02,2021-12-27,1749,A,90,6.1NRT,322.11,66.49,D
-25.39726,-58.33212,339.63,1.04,1.02,2021-12-27,1749,A,58,6.1NRT,318.76,22.77,D
-25.39884,-58.34243,361.77,1.04,1.02,2021-12-27,1749,A,100,6.1NRT,324.77,72.14,D
-25.356,-58.12629,346.05,1.06,1.03,2021-12-27,1749,A,38,6.1NRT,324.19,32.09,D
-25.38809,-58.33385,339.75,1.04,1.02,2021-12-27,1749,A,68,6.1NRT,318.07,25.68,D
-25.38968,-58.34416,374.04,1.04,1.02,2021-12-27,1749,A,100,6.1NRT,319.35,117.19,D
-25.22357,-57.74253,332.09,1.09,1.04,2021-12-27,1749,A,67,6.1NRT,315.96,14.63,D
-25.20991,-57.89949,338.5,1.08,1.04,2021-12-27,1749,A,76,6.1NRT,322.97,17.95,D
-25.21661,-57.94194,335.16,1.07,1.03,2021-12-27,1749,A,79,6.1NRT,320.55,15.67,D
-25.13261,-57.50897,342.8,1.12,1.05,2021-12-27,1749,A,87,6.1NRT,317.54,34.06,D
-25.26114,-58.33829,329.73,1.04,1.02,2021-12-27,1749,A,51,6.1NRT,316.93,12.95,D
-25.25198,-58.34002,328.03,1.04,1.02,2021-12-27,1749,A,36,6.1NRT,314.65,9.26,D
-25.07773,-57.34826,326.89,1.13,1.06,2021-12-27,1749,A,28,6.1NRT,313.83,7.98,D
-25.07952,-57.35944,327.98,1.13,1.06,2021-12-27,1749,A,41,6.1NRT,315.5,9.47,D
-25.18159,-58.12879,333.19,1.06,1.03,2021-12-27,1749,A,76,6.1NRT,317.1,18.08,D
-25.18322,-58.13925,328.18,1.06,1.03,2021-12-27,1749,A,43,6.1NRT,312.27,10.82,D
-25.23264,-58.46006,331.7,1.04,1.02,2021-12-27,1749,A,70,6.1NRT,313.48,15.6,D
-25.2342,-58.4703,333.89,1.04,1.02,2021-12-27,1749,A,78,6.1NRT,317.45,19.09,D
-24.91053,-56.51283,340.22,1.25,1.11,2021-12-27,1749,A,84,6.1NRT,316.09,32.61,D
-24.92687,-56.6103,362.4,1.23,1.1,2021-12-27,1749,A,100,6.1NRT,322.53,100.38,D
-24.9289,-56.62241,350.75,1.23,1.1,2021-12-27,1749,A,80,6.1NRT,319.52,63.98,D
-25.04011,-57.29788,336.87,1.14,1.06,2021-12-27,1749,A,78,6.1NRT,316.9,24.49,D
-25.04192,-57.30909,335.91,1.14,1.06,2021-12-27,1749,A,69,6.1NRT,316.34,23.12,D
-25.17236,-58.13054,343.35,1.06,1.03,2021-12-27,1749,A,75,6.1NRT,315.19,33.44,D
-25.22506,-58.47202,335.91,1.04,1.02,2021-12-27,1749,A,66,6.1NRT,314.6,20.28,D
-24.69348,-55.32016,334.03,1.48,1.2,2021-12-27,1749,A,70,6.1NRT,320,25.8,D
-25.03056,-57.29976,332.28,1.14,1.06,2021-12-27,1749,A,49,6.1NRT,313.09,16.85,D
-25.15495,-58.0799,339.19,1.06,1.03,2021-12-27,1749,A,49,6.1NRT,323.89,18.92,D
-24.68274,-55.32249,335.43,1.48,1.2,2021-12-27,1749,A,65,6.1NRT,313.29,27.88,D
-25.17444,-58.30721,340.14,1.05,1.02,2021-12-27,1749,A,85,6.1NRT,314.17,29.91,D
-25.16526,-58.30894,332.42,1.05,1.02,2021-12-27,1749,A,75,6.1NRT,311.17,17.21,D
-24.73131,-55.81027,328.62,1.38,1.16,2021-12-27,1749,A,57,6.1NRT,314.2,12.46,D
-24.97188,-57.25882,370.29,1.15,1.07,2021-12-27,1749,A,100,6.1NRT,312.16,124.36,D
-25.13612,-58.30379,356.12,1.05,1.02,2021-12-27,1749,A,97,6.1NRT,314.7,65.03,D
-25.25239,-59.07491,338.38,1.01,1,2021-12-27,1749,A,81,6.1NRT,316.1,25.22,D
-25.24632,-59.09653,351.56,1.01,1,2021-12-27,1749,A,94,6.1NRT,319.02,49.17,D
-25.33329,-59.69244,325.82,1,1,2021-12-27,1749,A,42,6.1NRT,314.58,7.13,D
-25.23729,-59.09817,344.03,1.01,1,2021-12-27,1749,A,64,6.1NRT,319.24,32.83,D
-25.23876,-59.10815,345.4,1.01,1,2021-12-27,1749,A,84,6.1NRT,317.16,35.45,D
-25.22825,-59.09982,335.03,1.01,1,2021-12-27,1749,A,64,6.1NRT,313.28,19.67,D
-25.22973,-59.10979,332.23,1.01,1,2021-12-27,1749,A,59,6.1NRT,314.66,15.51,D
-25.1093,-58.43614,340.46,1.04,1.02,2021-12-27,1749,A,74,6.1NRT,318.71,27.77,D
-25.11088,-58.4464,328.06,1.04,1.02,2021-12-27,1749,A,37,6.1NRT,312.77,9.01,D
-25.07421,-58.25806,334.98,1.05,1.02,2021-12-27,1749,A,78,6.1NRT,316.17,19.95,D
-25.0758,-58.26845,336,1.05,1.02,2021-12-27,1749,A,80,6.1NRT,319.91,21.82,D
-24.77334,-56.42548,349.18,1.27,1.12,2021-12-27,1749,A,92,6.1NRT,318.78,57.19,D
-25.13945,-58.75137,333.79,1.02,1.01,2021-12-27,1749,A,35,6.1NRT,318.99,11.72,D
-25.14096,-58.76147,336.82,1.02,1.01,2021-12-27,1749,A,62,6.1NRT,318.19,16.53,D
-25.08905,-58.54134,336.87,1.03,1.02,2021-12-27,1749,A,81,6.1NRT,318.01,19.61,D
-25.12127,-58.75473,347.42,1.02,1.01,2021-12-27,1749,A,81,6.1NRT,317.97,34.06,D
-25.11826,-58.79681,348.55,1.02,1.01,2021-12-27,1749,A,92,6.1NRT,316.82,40.55,D
-25.11978,-58.8069,331.15,1.02,1.01,2021-12-27,1749,A,72,6.1NRT,315.7,12.39,D
-25.09249,-58.74966,341.65,1.02,1.01,2021-12-27,1749,A,58,6.1NRT,321.3,23.06,D
-25.09402,-58.75977,343.64,1.02,1.01,2021-12-27,1749,A,52,6.1NRT,322.91,25.44,D
-25.09554,-58.76987,358.15,1.02,1.01,2021-12-27,1749,A,98,6.1NRT,324.45,59.61,D
-25.09706,-58.77998,337.38,1.02,1.01,2021-12-27,1749,A,75,6.1NRT,320.36,17.34,D
-25.02418,-58.3634,334.94,1.05,1.02,2021-12-27,1749,A,58,6.1NRT,319.74,14.8,D
-25.10617,-58.90252,327.68,1.02,1.01,2021-12-27,1749,A,63,6.1NRT,316.35,10.45,D
-25.25575,-59.92599,329.52,1,1,2021-12-27,1749,A,45,6.1NRT,315.79,10.32,D
-24.88602,-57.54679,331.94,1.12,1.05,2021-12-27,1749,A,67,6.1NRT,317.04,15.74,D
-25.01501,-58.36513,335.74,1.05,1.02,2021-12-27,1749,A,66,6.1NRT,320.39,16.6,D
-25.02485,-58.49021,331.45,1.04,1.02,2021-12-27,1749,A,72,6.1NRT,313.05,15.45,D
-25.04977,-58.82543,345.67,1.02,1.01,2021-12-27,1749,A,90,6.1NRT,319.47,33.53,D
-25.05128,-58.83551,345.4,1.02,1.01,2021-12-27,1749,A,89,6.1NRT,322.48,33.46,D
-25.06011,-59.01955,337.71,1.01,1.01,2021-12-27,1749,A,82,6.1NRT,317.92,20.93,D
-25.0616,-59.02955,332.95,1.01,1.01,2021-12-27,1749,A,75,6.1NRT,318.06,13.9,D
-24.95948,-58.47646,348.96,1.04,1.02,2021-12-27,1749,A,87,6.1NRT,322.12,36.44,D
-24.96105,-58.48671,356.3,1.04,1.02,2021-12-27,1749,A,97,6.1NRT,322.95,56.16,D
-24.95033,-58.47817,339.19,1.04,1.02,2021-12-27,1749,A,53,6.1NRT,322.31,15.92,D
-24.9519,-58.48842,341.23,1.04,1.02,2021-12-27,1749,A,58,6.1NRT,320.57,22.06,D
-24.95817,-58.52938,327.24,1.04,1.02,2021-12-27,1749,A,25,6.1NRT,314.43,8.3,D
