latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
6.98937,-66.84122,303.44,0.45,0.39,2021-12-27,0546,N,nominal,2.0NRT,291.97,0.7,N
6.35193,-66.12505,303.75,0.42,0.37,2021-12-27,0546,N,nominal,2.0NRT,285.44,0.72,N
6.35136,-66.12131,301.62,0.42,0.37,2021-12-27,0546,N,nominal,2.0NRT,285.66,0.5,N
6.56995,-68.55488,305.36,0.54,0.42,2021-12-27,0546,N,nominal,2.0NRT,291.66,0.74,N
6.56605,-68.55547,306.91,0.54,0.42,2021-12-27,0546,N,nominal,2.0NRT,291.62,0.74,N
6.51103,-68.80997,323.81,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,292.12,2.74,N
6.51176,-68.81508,317.3,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,292.04,2.4,N
6.51029,-68.80486,318.19,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,292.08,2.74,N
6.50956,-68.79975,318.66,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.98,2.6,N
6.50486,-68.79522,315.95,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.8,2.6,N
6.50017,-68.79072,313.23,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.88,1.4,N
6.49547,-68.78619,305.14,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.57,1.4,N
6.51313,-68.81196,314.48,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,292.34,2.1,N
6.51236,-68.80686,313.43,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,292.43,2.29,N
6.50686,-68.79724,325.92,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,292.02,2.24,N
6.50917,-68.81254,312.84,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.7,1.83,N
6.5084,-68.80743,310.12,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.49,1.38,N
6.50763,-68.80233,310.2,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.59,1.38,N
6.50609,-68.79215,307.5,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.59,2.24,N
6.49817,-68.79331,310.89,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.9,1.7,N
6.4974,-68.78822,312.72,0.56,0.43,2021-12-27,0546,N,nominal,2.0NRT,292.02,2.02,N
6.47142,-68.88615,304.21,0.57,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.41,0.99,N
6.47066,-68.881,305.55,0.57,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.13,0.99,N
6.4682,-68.89192,304.25,0.57,0.43,2021-12-27,0546,N,nominal,2.0NRT,290.57,0.75,N
6.46498,-68.89771,305.5,0.57,0.43,2021-12-27,0546,N,nominal,2.0NRT,291.18,1.22,N
6.25455,-68.52651,308.24,0.54,0.42,2021-12-27,0546,N,nominal,2.0NRT,290.29,1.43,N
6.25384,-68.52161,309.16,0.54,0.42,2021-12-27,0546,N,nominal,2.0NRT,289.43,1.43,N
6.25428,-68.52824,309.55,0.54,0.42,2021-12-27,0546,N,nominal,2.0NRT,289.94,2.01,N
6.25354,-68.52335,310.88,0.54,0.42,2021-12-27,0546,N,nominal,2.0NRT,289.49,1.56,N
6.38783,-69.55238,307.54,0.42,0.45,2021-12-27,0546,N,nominal,2.0NRT,277.56,4.84,N
6.38367,-69.553,339.29,0.42,0.45,2021-12-27,0546,N,nominal,2.0NRT,286.6,4.84,N
6.38311,-69.54923,319.48,0.42,0.45,2021-12-27,0546,N,nominal,2.0NRT,284.7,4.84,N
6.37952,-69.55363,312.63,0.42,0.45,2021-12-27,0546,N,nominal,2.0NRT,277.35,1.25,N
4.42076,-69.03023,297.8,0.55,0.42,2021-12-27,0546,N,nominal,2.0NRT,272.94,0.78,N
4.41685,-69.03079,304.57,0.55,0.42,2021-12-27,0546,N,nominal,2.0NRT,273.66,0.78,N
2.88073,-60.52114,310.23,0.54,0.42,2021-12-27,0546,N,nominal,2.0NRT,290.41,1.24,N
2.54486,-61.00359,337.85,0.51,0.41,2021-12-27,0546,N,nominal,2.0NRT,290.51,5.37,N
3.68063,-71.92244,311.36,0.55,0.51,2021-12-27,0546,N,nominal,2.0NRT,288.85,1.94,N
3.24675,-72.47887,311.28,0.59,0.53,2021-12-27,0546,N,nominal,2.0NRT,289.36,2.09,N
3.2419,-72.47957,318.04,0.59,0.53,2021-12-27,0546,N,nominal,2.0NRT,289.65,2.24,N
3.23705,-72.4803,315.44,0.59,0.53,2021-12-27,0546,N,nominal,2.0NRT,289.56,2.24,N
3.2322,-72.48107,308.55,0.59,0.53,2021-12-27,0546,N,nominal,2.0NRT,289.19,0.96,N
3.21537,-72.67164,303.94,0.6,0.53,2021-12-27,0546,N,nominal,2.0NRT,289.68,0.98,N
2.92621,-72.03156,303.09,0.54,0.51,2021-12-27,0546,N,nominal,2.0NRT,275.44,1.05,N
2.92548,-72.02666,302.13,0.54,0.51,2021-12-27,0546,N,nominal,2.0NRT,276.87,1.05,N
2.92008,-72.02248,310.85,0.54,0.51,2021-12-27,0546,N,nominal,2.0NRT,277.93,2.6,N
2.35883,-74.14237,306.1,0.37,0.58,2021-12-27,0548,N,nominal,2.0NRT,284.28,1.65,N
2.35831,-74.13901,319.89,0.37,0.58,2021-12-27,0548,N,nominal,2.0NRT,284.55,1.58,N
-23.37441,-61.69504,299.37,0.33,0.56,2021-12-27,0554,N,nominal,2.0NRT,275.83,1.32,N
-23.37474,-61.6917,302.54,0.34,0.56,2021-12-27,0554,N,nominal,2.0NRT,274.51,1.18,N
-23.59905,-61.07134,302.18,0.37,0.58,2021-12-27,0554,N,nominal,2.0NRT,287.1,0.82,N
-23.60447,-61.07194,302.61,0.37,0.58,2021-12-27,0554,N,nominal,2.0NRT,284.21,0.45,N
-23.59958,-61.07183,303.12,0.37,0.58,2021-12-27,0554,N,nominal,2.0NRT,286.66,0.92,N
-23.605,-61.07246,299.65,0.37,0.58,2021-12-27,0554,N,nominal,2.0NRT,283.78,0.92,N
-24.11321,-60.71786,302.25,0.39,0.6,2021-12-27,0554,N,nominal,2.0NRT,285,1.31,N
-24.11914,-60.71447,309.01,0.39,0.6,2021-12-27,0554,N,nominal,2.0NRT,285.59,1.69,N
-24.11985,-60.70652,301.47,0.39,0.6,2021-12-27,0554,N,nominal,2.0NRT,283.34,1.46,N
-24.1202,-60.70253,313.82,0.39,0.6,2021-12-27,0554,N,nominal,2.0NRT,282.21,1.46,N
-24.12472,-60.71508,306.23,0.39,0.6,2021-12-27,0554,N,nominal,2.0NRT,282.4,1.69,N
-24.13029,-60.71569,303.47,0.39,0.6,2021-12-27,0554,N,nominal,2.0NRT,280.93,0.78,N
-24.13065,-60.71172,301.53,0.39,0.6,2021-12-27,0554,N,nominal,2.0NRT,281.12,0.78,N
-24.21859,-59.76287,312.54,0.45,0.63,2021-12-27,0554,N,nominal,2.0NRT,292.37,2.18,N
-24.21897,-59.75828,305.55,0.45,0.63,2021-12-27,0554,N,nominal,2.0NRT,292.08,1.19,N
-23.36233,-67.73103,299.18,0.45,0.39,2021-12-27,0554,N,nominal,2.0NRT,273.32,1.13,N
-24.9158,-56.51046,321.37,0.73,0.76,2021-12-27,0554,N,nominal,2.0NRT,289.6,3.19,N
-24.91537,-56.51817,301.5,0.73,0.76,2021-12-27,0554,N,nominal,2.0NRT,290.46,3.98,N
-24.92297,-56.51089,346.29,0.73,0.76,2021-12-27,0554,N,nominal,2.0NRT,290.66,7.61,N
-24.92211,-56.52596,303.73,0.73,0.76,2021-12-27,0554,N,nominal,2.0NRT,289.89,5.09,N
-24.92928,-56.52632,326.72,0.73,0.76,2021-12-27,0554,N,nominal,2.0NRT,289.97,5.09,N
-24.73412,-59.81055,315.34,0.45,0.63,2021-12-27,0554,N,nominal,2.0NRT,291.52,3.24,N
-24.74005,-59.81111,334.79,0.45,0.63,2021-12-27,0554,N,nominal,2.0NRT,290.68,3.24,N
-24.80284,-59.01815,327.16,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,292.32,3.17,N
-24.80324,-59.01293,317.98,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,293.08,3.17,N
-24.80946,-59.0135,309.65,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,290.95,1.41,N
-24.80986,-59.00827,307,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,291.98,2,N
-24.8173,-58.99312,314.59,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,292.69,2.7,N
-24.82393,-58.98845,302.88,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,291.57,0.89,N
-24.8004,-59.0179,325.34,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,293.05,5.65,N
-24.80699,-59.01326,326.36,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,292.33,3.02,N
-24.80735,-59.00802,305.45,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,292.31,3.02,N
-24.82092,-58.99346,315.22,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,291.61,1.62,N
-24.82129,-58.9882,307.27,0.51,0.66,2021-12-27,0554,N,nominal,2.0NRT,291.93,1.62,N
-24.94707,-58.4767,324.05,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,291.27,3.33,N
-24.94666,-58.48238,302.25,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,289.85,3.13,N
-24.94817,-58.47683,326.71,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,291.72,2.55,N
-24.94779,-58.48252,300.08,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,290.03,2.55,N
-24.88941,-59.96749,301.62,0.45,0.63,2021-12-27,0554,N,nominal,2.0NRT,290.1,0.64,N
-24.89457,-59.97721,305.44,0.45,0.63,2021-12-27,0554,N,nominal,2.0NRT,291.53,1.59,N
-24.89494,-59.97265,303.03,0.45,0.63,2021-12-27,0554,N,nominal,2.0NRT,291,0.9,N
-24.90082,-59.97324,301.92,0.45,0.63,2021-12-27,0554,N,nominal,2.0NRT,290.64,0.9,N
-25.07254,-58.54498,326.32,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,292.28,5.39,N
-25.07296,-58.53934,312.33,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,290.6,3.19,N
-25.07895,-58.54558,303.88,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,291.46,2.24,N
-25.07937,-58.53991,304.84,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,291.1,1.64,N
-25.07312,-58.54453,327.85,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,292.35,3.58,N
-25.07351,-58.53888,317.28,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,290.86,3.58,N
-25.084,-58.75854,328.5,0.53,0.67,2021-12-27,0554,N,nominal,2.0NRT,291.55,2.42,N
-25.08438,-58.75306,309.25,0.53,0.67,2021-12-27,0554,N,nominal,2.0NRT,291.75,2.42,N
-25.09072,-58.75362,314.59,0.53,0.67,2021-12-27,0554,N,nominal,2.0NRT,291.05,1.94,N
-23.82312,-70.3168,328.36,0.39,0.36,2021-12-27,0554,N,nominal,2.0NRT,291.36,3.53,N
-23.8237,-70.31298,326.28,0.39,0.36,2021-12-27,0554,N,nominal,2.0NRT,287.94,3.53,N
-25.12279,-58.75098,321.83,0.53,0.67,2021-12-27,0554,N,nominal,2.0NRT,292.15,1.79,N
-25.12319,-58.74547,302.53,0.53,0.67,2021-12-27,0554,N,nominal,2.0NRT,291.27,1.79,N
-25.12953,-58.74605,304.52,0.53,0.67,2021-12-27,0554,N,nominal,2.0NRT,291.52,1.83,N
-25.36281,-58.11774,303.13,0.59,0.7,2021-12-27,0554,N,nominal,2.0NRT,290.55,2.35,N
-25.3768,-58.10668,314.26,0.59,0.7,2021-12-27,0554,N,nominal,2.0NRT,290.19,2.28,N
-26.42616,-58.73647,298.5,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,287.24,0.89,N
-26.42656,-58.73074,306.24,0.55,0.68,2021-12-27,0554,N,nominal,2.0NRT,286.61,0.89,N
-26.29483,-60.97673,300.72,0.4,0.6,2021-12-27,0554,N,nominal,2.0NRT,288.97,1,N
-26.29517,-60.97259,300.12,0.4,0.6,2021-12-27,0554,N,nominal,2.0NRT,288.94,0.68,N
-26.39281,-62.45836,299.14,0.32,0.55,2021-12-27,0554,N,nominal,2.0NRT,282.85,0.41,N
-26.39312,-62.45502,300.75,0.32,0.55,2021-12-27,0554,N,nominal,2.0NRT,284,0.3,N
-26.43195,-69.47649,311.57,0.42,0.37,2021-12-27,0557,N,nominal,2.0NRT,283.71,2.13,N
-27.35826,-70.22222,299.73,0.4,0.37,2021-12-27,0557,N,nominal,2.0NRT,287.95,0.65,N
-27.41213,-70.26118,298,0.4,0.37,2021-12-27,0557,N,nominal,2.0NRT,287.78,0.96,N
-27.41554,-70.26179,303.82,0.4,0.37,2021-12-27,0557,N,nominal,2.0NRT,287.31,0.96,N
-27.41613,-70.25771,314.96,0.4,0.37,2021-12-27,0557,N,nominal,2.0NRT,288.94,1.35,N
-29.20873,-62.82756,323.83,0.33,0.55,2021-12-27,0557,N,nominal,2.0NRT,278.54,1.95,N
-29.20902,-62.82407,313.21,0.33,0.55,2021-12-27,0557,N,nominal,2.0NRT,277.26,1.05,N
-29.2856,-62.02281,342.72,0.37,0.58,2021-12-27,0557,N,nominal,2.0NRT,288.76,3.38,N
-29.28592,-62.01889,321.67,0.37,0.58,2021-12-27,0557,N,nominal,2.0NRT,287.18,1.87,N
-29.28498,-62.03065,304.15,0.37,0.58,2021-12-27,0557,N,nominal,2.0NRT,287,1.63,N
-29.28529,-62.02673,318.67,0.37,0.58,2021-12-27,0557,N,nominal,2.0NRT,288.01,3.38,N
-29.28623,-62.01498,314.43,0.37,0.58,2021-12-27,0557,N,nominal,2.0NRT,285.92,1.87,N
-29.29136,-62.01945,320.39,0.37,0.58,2021-12-27,0557,N,nominal,2.0NRT,285.64,1.51,N
-29.29105,-62.02338,318.48,0.37,0.58,2021-12-27,0557,N,nominal,2.0NRT,285.93,2.75,N
-29.29167,-62.01554,310.05,0.37,0.58,2021-12-27,0557,N,nominal,2.0NRT,285.52,1.51,N
-29.42636,-61.17733,329.8,0.42,0.61,2021-12-27,0557,N,nominal,2.0NRT,288.95,6.34,N
-29.42667,-61.17289,343.14,0.42,0.61,2021-12-27,0557,N,nominal,2.0NRT,288.84,5.89,N
-30.02443,-59.55537,300.71,0.53,0.67,2021-12-27,0557,N,nominal,2.0NRT,288.84,2.21,N
-30.03074,-59.55587,309.04,0.53,0.67,2021-12-27,0557,N,nominal,2.0NRT,286.96,2.21,N
-30.03106,-59.55019,317.46,0.53,0.67,2021-12-27,0557,N,nominal,2.0NRT,290.08,2.78,N
-30.28338,-61.22358,307.85,0.42,0.61,2021-12-27,0557,N,nominal,2.0NRT,287.69,1.14,N
-30.28914,-61.22413,316.53,0.42,0.61,2021-12-27,0557,N,nominal,2.0NRT,286.7,1.14,N
-30.53572,-58.98957,298.19,0.57,0.69,2021-12-27,0557,N,nominal,2.0NRT,287.92,1.39,N
-30.54193,-58.9963,309.74,0.57,0.69,2021-12-27,0557,N,nominal,2.0NRT,288.33,3.23,N
-30.54226,-58.99003,304.24,0.57,0.69,2021-12-27,0557,N,nominal,2.0NRT,287.74,1.39,N
-30.54125,-58.99515,315.74,0.57,0.69,2021-12-27,0557,N,nominal,2.0NRT,289.19,1.84,N
-30.54154,-58.98887,303.06,0.57,0.69,2021-12-27,0557,N,nominal,2.0NRT,288.11,1.84,N
-32.60561,-58.1888,297.46,0.66,0.73,2021-12-27,0557,N,nominal,2.0NRT,286.18,1.45,N
-32.60587,-58.1814,319.77,0.66,0.73,2021-12-27,0557,N,nominal,2.0NRT,285.81,1.45,N
-32.95171,-60.54918,309.35,0.49,0.65,2021-12-27,0557,N,nominal,2.0NRT,287.07,0.86,N
-32.952,-60.54375,301.33,0.49,0.65,2021-12-27,0557,N,nominal,2.0NRT,287.07,0.86,N
-32.95844,-60.5388,309.56,0.49,0.65,2021-12-27,0557,N,nominal,2.0NRT,290.23,1.53,N
-32.96457,-60.53926,304.41,0.49,0.65,2021-12-27,0557,N,nominal,2.0NRT,287.17,1.53,N
-32.96487,-60.53383,304.21,0.49,0.65,2021-12-27,0557,N,nominal,2.0NRT,289.43,1.53,N
-32.95152,-60.54688,321.86,0.49,0.65,2021-12-27,0557,N,nominal,2.0NRT,287.74,1.59,N
-32.95764,-60.54737,298.44,0.49,0.65,2021-12-27,0557,N,nominal,2.0NRT,287.91,1.59,N
-32.95818,-60.53651,309.26,0.49,0.65,2021-12-27,0557,N,nominal,2.0NRT,290.7,1.4,N
-32.96431,-60.53699,319.53,0.49,0.65,2021-12-27,0557,N,nominal,2.0NRT,288.75,2.27,N
-33.25332,-60.28511,328.08,0.51,0.66,2021-12-27,0557,N,nominal,2.0NRT,293.96,5.09,N
-33.25954,-60.28568,313.68,0.51,0.66,2021-12-27,0557,N,nominal,2.0NRT,290.98,2.19,N
-33.36958,-60.16083,310.97,0.51,0.66,2021-12-27,0557,N,nominal,2.0NRT,291.52,2.66,N
-33.36986,-60.15508,314.14,0.51,0.66,2021-12-27,0557,N,nominal,2.0NRT,290.63,3.01,N
-33.37643,-60.14975,311.21,0.52,0.66,2021-12-27,0557,N,nominal,2.0NRT,288.6,3.01,N
-33.37671,-60.14393,314.6,0.52,0.66,2021-12-27,0557,N,nominal,2.0NRT,289.41,3.55,N
-33.37396,-60.14612,329.41,0.52,0.67,2021-12-27,0557,N,nominal,2.0NRT,290.97,4.38,N
-33.32985,-62.02191,322.78,0.4,0.6,2021-12-27,0557,N,nominal,2.0NRT,288.76,2.1,N
-33.85921,-58.51426,299.93,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,287.55,1.86,N
-33.85946,-58.50692,319.65,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,287.49,1.86,N
-33.86633,-58.50726,322.92,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,287.42,12.73,N
-33.86658,-58.49994,324.24,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,287.18,6.72,N
-32.8025,-70.9532,316.22,0.42,0.38,2021-12-27,0557,N,nominal,2.0NRT,287.61,1.98,N
-33.87344,-58.50028,355.46,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,288.6,6.72,N
-33.88031,-58.50063,335.27,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,288.35,3,N
-33.88056,-58.49331,306.38,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,288.09,3,N
-33.88717,-58.501,298.86,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,288.34,3,N
-33.89378,-58.50864,320.83,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,289.83,9.06,N
-33.89404,-58.50134,336.65,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,288.92,6.36,N
-33.85981,-58.50826,320.39,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,287.75,2.8,N
-33.86001,-58.50092,297.8,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,286.87,2.8,N
-33.86688,-58.50129,339.16,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,288.1,2.8,N
-33.86667,-58.50864,302.66,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,287.07,2.8,N
-33.87375,-58.50167,353.58,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,289.1,8.51,N
-33.88083,-58.49471,330.95,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,288.17,9.04,N
-33.88062,-58.50204,313.84,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,287.48,8.51,N
-33.89434,-58.50279,347.65,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,289.64,5.7,N
-33.89412,-58.51014,312.61,0.64,0.72,2021-12-27,0557,N,nominal,2.0NRT,289.81,5.7,N
-33.99277,-58.81802,306.57,0.62,0.71,2021-12-27,0557,N,nominal,2.0NRT,289.4,1.37,N
-33.99303,-58.81095,300.21,0.62,0.71,2021-12-27,0557,N,nominal,2.0NRT,288.44,1.37,N
-33.99394,-58.81561,311.43,0.62,0.71,2021-12-27,0557,N,nominal,2.0NRT,290.49,3.49,N
-34.0007,-58.81596,311.28,0.62,0.71,2021-12-27,0557,N,nominal,2.0NRT,288.83,3.49,N
-34.00747,-58.81631,304.19,0.62,0.71,2021-12-27,0557,N,nominal,2.0NRT,287.73,1.47,N
-34.16077,-58.94278,299.53,0.61,0.71,2021-12-27,0557,N,nominal,2.0NRT,289.2,1.54,N
-34.1558,-58.94735,303.86,0.61,0.71,2021-12-27,0557,N,nominal,2.0NRT,290.78,2.73,N
-34.10697,-70.45892,333.68,0.45,0.39,2021-12-27,0559,N,nominal,2.0NRT,291.9,8.31,N
-34.10759,-70.45406,310.58,0.45,0.39,2021-12-27,0559,N,nominal,2.0NRT,290.31,8.31,N
-34.27758,-70.63199,316.5,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,291.22,2.05,N
-34.27995,-70.6421,303.26,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,290.2,0.8,N
-34.28053,-70.63754,303.77,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,289.49,0.8,N
-34.28114,-70.63282,313.48,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,290.86,2.05,N
-34.28244,-70.62251,301.45,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,289.59,0.69,N
-34.28295,-70.64716,303.08,0.44,0.38,2021-12-27,0559,N,nominal,2.0NRT,291.88,1.54,N
-34.2847,-70.63352,301.24,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,291.1,1.06,N
-34.28532,-70.62866,307.83,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,291.32,1.06,N
-34.28596,-70.65218,307.44,0.44,0.38,2021-12-27,0559,N,nominal,2.0NRT,292.45,1.54,N
-34.28768,-70.63876,306.23,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,293.97,2.39,N
-34.28827,-70.63422,306.62,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,291.67,1.06,N
-34.29069,-70.64378,338,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,296.46,2.9,N
-34.28954,-70.65277,301.66,0.44,0.38,2021-12-27,0559,N,nominal,2.0NRT,289.9,1.38,N
-34.29012,-70.64823,308.61,0.44,0.38,2021-12-27,0559,N,nominal,2.0NRT,292.01,1.38,N
-34.29126,-70.6394,306.61,0.44,0.39,2021-12-27,0559,N,nominal,2.0NRT,290.6,2.9,N
-35.82351,-69.36384,317.77,0.52,0.41,2021-12-27,0559,N,nominal,2.0NRT,286.57,3.19,N
-35.82734,-69.3646,332.09,0.52,0.41,2021-12-27,0559,N,nominal,2.0NRT,287.64,3.19,N
-35.82486,-69.3647,321.92,0.52,0.41,2021-12-27,0559,N,nominal,2.0NRT,287.11,2.48,N
-35.8255,-69.359,315.45,0.52,0.41,2021-12-27,0559,N,nominal,2.0NRT,286.48,2.48,N
-35.82869,-69.36545,314.18,0.52,0.41,2021-12-27,0559,N,nominal,2.0NRT,285.71,2.31,N
-36.86523,-71.37684,335.38,0.44,0.38,2021-12-27,0559,N,nominal,2.0NRT,288.71,6.32,N
-36.86683,-71.37901,323.74,0.44,0.38,2021-12-27,0559,N,nominal,2.0NRT,278.94,4.75,N
-36.86744,-71.37414,325.73,0.44,0.38,2021-12-27,0559,N,nominal,2.0NRT,280.86,3.79,N
-36.75594,-72.48955,330.64,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,275.1,3.09,N
-36.75491,-72.52263,332.38,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,269.65,2.72,N
-36.75937,-72.49026,343.97,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,275.2,3.09,N
-36.75554,-72.51807,301.49,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,270.14,1.2,N
-36.75873,-72.49493,303.87,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,270.49,1.63,N
-36.76002,-72.48561,314.78,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,274.35,3.09,N
-36.75833,-72.52348,308.51,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,262.03,0.75,N
-36.75896,-72.51887,306.44,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,264.39,0.61,N
-36.76281,-72.49098,300.33,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,271.37,0.93,N
-36.76689,-72.48708,301.81,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,272.37,0.93,N
-36.77655,-72.49396,307.01,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,263.84,0.73,N
-36.77719,-72.4893,298.5,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,269.42,0.73,N
-36.77998,-72.49471,297.41,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,264.23,0.73,N
-36.78127,-72.48543,296.37,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,271.29,1.01,N
-36.7819,-72.48083,313.36,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,272.84,1.01,N
-36.78534,-72.48155,340.98,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,272.35,1.88,N
-36.7847,-72.48618,304.72,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,271.24,1.88,N
-36.78684,-72.49624,315.45,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,264.28,1.31,N
-36.78749,-72.49158,307.72,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,267.06,1.31,N
-36.78813,-72.48693,299.46,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,269.08,1.88,N
-36.78878,-72.48228,312.59,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,270.6,1.88,N
-36.79027,-72.497,307.75,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,264.49,0.64,N
-36.79092,-72.49234,297.22,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,265.91,0.64,N
-36.79564,-72.4838,337.5,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,274.82,2.34,N
-36.7937,-72.49779,300.43,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,264.25,0.64,N
-36.79499,-72.48846,299.08,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,268.08,2.34,N
-36.80057,-72.49924,320.03,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,265.07,1.07,N
-36.79993,-72.50388,299.48,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,263.02,0.6,N
-36.80122,-72.49461,302.53,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,264.55,1.07,N
-36.74632,-73.12512,324.32,0.4,0.37,2021-12-27,0559,N,nominal,2.0NRT,287.61,2.34,N
-36.9063,-72.40923,325.09,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,291.56,1.43,N
-37.09115,-72.55373,310.38,0.41,0.37,2021-12-27,0559,N,nominal,2.0NRT,291.89,0.88,N
-37.0467,-72.92288,341.34,0.4,0.37,2021-12-27,0559,N,nominal,2.0NRT,292.3,7.17,N
-38.10028,-68.66634,319.03,0.39,0.44,2021-12-27,0559,N,nominal,2.0NRT,293.12,1.42,N
-38.19025,-68.70132,311.42,0.39,0.44,2021-12-27,0559,N,nominal,2.0NRT,294.12,0.92,N
-38.20022,-68.72604,324.91,0.39,0.44,2021-12-27,0559,N,nominal,2.0NRT,295.42,2.11,N
