Unnamed: 0,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
31849,-34.10973,-70.45419,296.15,0.58,0.7,2021-12-30,641,N,nominal,2.0NRT,284.03,4.02,N
31862,-41.46643,-71.68815,296.89,0.55,0.68,2021-12-30,644,N,nominal,2.0NRT,275.51,2.58,N
31863,-41.54789,-71.49769,302.05,0.56,0.69,2021-12-30,644,N,nominal,2.0NRT,280.66,3.12,N
31864,-41.54801,-71.4913,299.26,0.56,0.69,2021-12-30,644,N,nominal,2.0NRT,279.7,1.74,N
31865,-41.54815,-71.48405,297.08,0.56,0.69,2021-12-30,644,N,nominal,2.0NRT,279.26,1.74,N
31866,-41.55442,-71.49738,298.05,0.56,0.69,2021-12-30,644,N,nominal,2.0NRT,278.31,3.12,N
31867,-41.55455,-71.49091,298.18,0.56,0.69,2021-12-30,644,N,nominal,2.0NRT,277.17,1.74,N
31868,-41.5474,-71.49569,301.97,0.56,0.69,2021-12-30,644,N,nominal,2.0NRT,279.9,2.2,N
31869,-41.54749,-71.48923,297.84,0.56,0.69,2021-12-30,644,N,nominal,2.0NRT,279.71,2.2,N
31870,-41.55393,-71.49548,305.61,0.56,0.69,2021-12-30,644,N,nominal,2.0NRT,279.72,2.2,N
